"1. The attraction is the real proof of an object being charged.","a) True","b) False","Answer: b"
"1. What torque acts on a 50 turn coil of 200 cm2 area carrying a current of 20 A held with its axis at right angles to a uniform magnetic field of 0.2T?","a) 8 Nm","b) 0.8 Nm","c) 4 Nm","d) 0.8 Nm","Answer: c"
"2. What is the maximum torque on a rectangular coil of area 4 cm × 80 cm of 400 turns, when carrying a current of 103 A in a magnetic field of 0.2 T?","a) 1250 Nm","b) 2560 Nm","c) 3600 Nm","d) 1985 Nm","Answer: b"
"3. Under which of these conditions, the torque acting on the current carrying loop is minimum?","a) θ = 0o","b) θ = 90o","c) θ = 270o","d) θ = 450o","Answer: a"
"4. Identify the factor on which the torque on a planar current loop does not depend.","a) Current","b) Strength of magnetic field","c) Area of the loop","d) The shape of the loop","Answer: d"
"5. Give the SI unit of magnetic pole strength.","a) Tm","b) Am2","c) Am","d) Tm2","Answer: c"
"6. The factor (eh4πme) is the least value of the magnetic moment. This natural unit of magnetic moment is called Planck’s constant.","a) True","b) False","Answer: b"
"7. ‘X’ is the product of the pole strength of either magnetic pole and the magnetic length of the magnetic dipole. Identify X.","a) Magnetic dipole","b) Magnetic dipole moment","c) Magnetic pole strength","d) Magnetic dipole length","Answer: b"
"8. Under which of these conditions, the torque acting on the current-carrying loop is minimum?","a) θ = 90o","b) θ = 0o","c) θ = 180o","d) θ = 360o","Answer: a"
"9. Calculate the torque on a 500 turn rectangular coil of length 20 cm and breadth 10 cm, carrying a current of 30 A, when placed making an angle of 60o with a magnetic field of 0.5 T?","a) 625 Nm","b) 125 Nm","c) 75 Nm","d) 25 Nm","Answer: c"
"10. Give the SI unit of magnetic dipole moment.","a) Am","b) Am2","c) Tm2","d) Tm","Answer: b"
"1. What is moving coil galvanometer used for?","a) Measurement of voltage only","b) Measurement of resistance","c) Measurement of small currents","d) Measurement of electric field","Answer: c"
"2. Pick out the expression for galvanometer constant from the following?","a) G = kNAB ","b) G = k × NAB","c) G = NABk ","d) 1G=kNAB ","Answer: a"
"3. Find the true statement.","a) Ammeter is an instrument used to measure potential difference across any element in a circuit","b) Voltmeter is an instrument used to measure current in a circuit","c) Galvanometer constant is dimensionless","d) Current sensitivity is expressed as the exact reverse of the galvanometer constant","Answer: d"
"4. Voltage sensitivity and current sensitivity are related.","a) True","b) False","Answer: a"
"5. How is a galvanometer converted into an ammeter?","a) By connecting a high resistance shunt in parallel to the galvanometer","b) By connecting a low resistance shunt in parallel to the galvanometer","c) By connecting a high resistance shunt in series with the galvanometer","d) By connecting a low resistance shunt in series with the galvanometer","Answer: b"
"6. How is galvanometer converted into a voltmeter?","a) By connecting a high resistance multiplier in parallel to the galvanometer","b) By connecting a low resistance multiplier in parallel to the galvanometer","c) By connecting a low resistance multiplier in series with the galvanometer","d) By connecting a high resistance multiplier in series with the galvanometer","Answer: d"
"7. What should be the value of shunt resistance of the ammeter in order to increase its range?","a) S = (n – 1) G","b) S = (n – 1)/G","c) S = G(n–1) ","d) S = G(n+1) ","Answer: c"
"8. An ideal ammeter has infinite resistance and an ideal voltmeter has zero resistance.","a) True","b) False","Answer: b"
"9. The galvanometer shown below has a resistance (RG) of 50.00 Ω. Now, this galvanometer is converted to an ammeter with the help of a shunt resistance (rS) of 0.05 Ω. Calculate the current passing through the galvanometer in both the cases.","","a) 0.0545 A, 0.594 A","b) 0.0545 A, 0.05 A","c) 0.0545 A, 0.06 A","d) 0.07 A, 0.05 A","Answer: a"
"10. A galvanometer has resistance of 10 ohms and a full scale deflection is produced by 5 milli amperes. What is the value of resistance that should be connected in series with it in order to enable it to read 2V?","a) 20 Ω","b) 10 Ω","c) 40 Ω","d) 30 Ω","Answer: d"
"11. When 0.010A current flows through a moving coil galvanometer, it gives full deflection. Then, it is converted into a voltmeter which gives a reading of 10 V using an external resistance of 950 Ω. What is the resistance of the galvanometer (G)?","a) 40 Ω","b) 50 Ω","c) 60 Ω","d) 70 Ω","Answer: b"
"12. A moving coil galvanometer has the following characteristics – Number of turns of coil = 50; Area of coil = 70 mm2; Resistance of coil = 30 Ω; Flux density of radial field = 0.1 T; Torsional constant of suspension wire = 7 × 10-8 N m/rad. Calculate the current and voltage sensitivity.","a) 10 div/mA, 0.166 div/mV","b) 15 div/mA, 0.115 div/mV","c) 5 div/mA, 0.167 div/mV","d) 20 div/mA, 0.100 div/mV","Answer: c"
"13. What is the value of the shunt resistance (S) required if a galvanometer has a resistance f 50 Ω and a maximum of 0.05A current that can be passed through it? The ammeter range is changed to 20 A.","a) 0.120 Ω","b) 0.125 Ω","c) 0.130 Ω","d) 0.145 Ω","Answer: b"
"14. The current passing through a galvanometer is 30 mA, resistance of the galvanometer is 50 Ω and a shunt is 1 Ω is connected to the galvanometer. What is the maximum current that can be measured by this ammeter?","a) 1.53 A","b) 15.3 A","c) 0.153 A","d) 153 A","Answer: a"
"15. In a galvanometer 15% of the total current in the circuit passes through it. If the resistance of the galvanometer is G, then find out the shunt resistance S that is connected to the galvanometer.","a) 17G3 ","b) 16G3 ","c) 5G17 ","d) 3G17 ","Answer: d"
"1. Which among the following is not attracted by magnets?","a) Iron","b) Cobalt","c) Copper","d) Nickel","Answer: c"
"2. Identify the direction in which a thin long piece of magnet comes to rest when suspended freely.","a) East-west","b) North-south","c) Northeast-southeast","d) Northwest-southwest","Answer: b"
"3. Which of the following is not a basic property of magnets.","a) Magnet exists as a monopole","b) Attractive property","c) Directive property","d) Like poles repel and unlike poles attract","Answer: a"
"4. Give the SI unit of magnetic dipole moment.","a) A-2m","b) Am-2","c) A2m","d) Am2","Answer: d"
"5. Which of the following is a natural magnet?","a) Magnetic needle","b) Bar magnet","c) Magnetite","d) Horseshoe magnet","Answer: c"
"6. Magnetic lines of force always form open loops. State true or false.","a) True","b) False","Answer: b"
"7. A magnet can only repel another magnet. So, ‘X’ is a surer test of magnetism. Identify X.","a) Directive","b) Repulsion","c) Remanence","d) Hysteresis","Answer: b"
"8. A magnetic dipole of length 10 cm has pole strength of 20 Am. Find the magnetic moment of the dipole.","a) 2 Am2","b) 200 Am2","c) 20 Am2","d) 0.2 Am2","Answer: a"
"9. A magnetized needle of the magnetic moment 20 JT-1 is placed at 60o with the direction of the uniform magnetic field of magnitude 9 T. What is the torque acting on the needle?","a) 225 J","b) 625 J","c) 155.8 J","d) 318 J","Answer: c"
"10. A bar magnet of the magnetic moment 5 Am2 has poles 20 cm apart. Calculate the pole strength.","a) 250 Am","b) 4 Am","c) 100 Am","d) 25 Am","Answer: d"
"1. What is the net magnetic flux through a closed surface?","a) Positive","b) Negative","c) Zero","d) Depends on the nature of the surface","Answer: c"
"2. What is the torque exerted by a bar magnet on itself due to its field?","a) Maximum","b) Zero","c) Minimum","d) Depends on the direction of the magnetic field","Answer: b"
"3. When does a magnetic dipole possess maximum potential energy inside a magnetic field?","a) Magnetic moment and magnetic field are antiparallel","b) Magnetic moment and magnetic field are parallel","c) The magnetic moment is zero","d) The magnetic field is zero","Answer: a"
"4. Calculate the surface integral of a magnetic field over a surface.","a) Maximum","b) Minimum","c) Zero","d) Equal to its magnetic flux through that surface","Answer: d"
"5. Which of the following is not a consequence of Gauss’s law?","a) The magnetic poles always exist as unlike pairs of equal strength","b) If several magnetic lines of force enter a closed surface, then an equal number of lines of force must leave that surface","c) There are abundant sources or sinks of the magnetic field inside a closed surface","d) Isolated magnetic poles do not exist","Answer: c"
"6. Isolated magnetic poles exist.","a) True","b) False","Answer: b"
"7. Which among the following is the source of the magnetic field (magnetism)?","a) Mechanical origin","b) Electrical origin","c) Chemical origin","d) Potential origin","Answer: b"
"8. The line of force in a magnetic field represents the direction at each point that a magnetic needle placed at the point takes up. Do they also represent the direction of the force on a moving charge at each point?","a) Not possible","b) Represent circular motion","c) Represent tangential motion","d) Represents translatory motion","Answer: a"
"1. How many quantities are required to specify the magnetic field of the earth?","a) 1","b) 2","c) 3","d) 4","Answer: c"
"2. Which of the following is the definition for magnetic meridian of Earth?","a) Vertical plane passing through the axis of a freely suspended or pivoted magnet","b) Horizontal plane passing through the axis of a freely suspended or pivoted magnet","c) Vertical plane passing through the geographical North Pole and South Pole at a given place","d) Horizontal plane passing through the geographical North Pole and South Pole at a given place","Answer: a"
"3. Which among the following is denoted by δ?","a) Horizontal component","b) Magnetic meridian","c) Magnetic declination","d) Magnetic inclination","Answer: d"
"4. The Earth always have both horizontal and vertical components everywhere.","a) True","b) False","Answer: b"
"5. Identify the expression for horizontal component from the following.","a) BH=Bcosδ","b) B=BH cosδ","c) BH=Bcosδ ","d) BH=2Bcosδ","Answer: a"
"6. At the magnetic North Pole of the Earth, what is the value of the angle of dip?","a) Zero","b) Minimum","c) Infinity","d) Maximum","Answer: d"
"7. At a given place on the Earth’s surface, the horizontal component of Earth’s magnetic field is 9 × 10-5 T and the resultant magnetic field is 180 × 10-6. Calculate the angle of dip at this place.","a) 45o","b) 0o","c) 60o","d) 30o","Answer: c"
"8. When is the angle of dip at a place equal to 45o?","a) When the vertical and horizontal components of earth’s magnetic field are equal","b) When the vertical component is twice the horizontal component of earth’s magnetic field","c) When the vertical component is half the horizontal component of earth’s magnetic field","d) When either the vertical component or the horizontal components of earth’s magnetic field is equal to zero","Answer: a"
"9. The angle of dip at a certain place on Earth is 30o and the magnitude of Earth’s horizontal component of magnetic field is 0.35 G. Find the magnetic field at that place on Earth.","a) 0.35 G","b) 0.40 G","c) 0.45 G","d) 0.50 G","Answer: b"
"10. What is the relation between angle of dip and magnetic latitude?","a) tanδ=4tanλ","b) tanδ=4tanλ ","c) tanδ=2tanλ ","d) tanδ=2tanλ","Answer: d"
"1. Identify the expression for magnetic induction from the following.","a) B = μo(H+I)","b) B = μo(H×I)","c) B = μo(H-I)","d) B = μo(HI)","Answer: a"
"2. Which among the following is true about magnetic susceptibility?","a) It is the ratio of magnetic intensity to intensity of magnetization","b) The SI unit of magnetic susceptibility is Tesla (T)","c) It is the ratio of intensity of magnetization to magnetic intensity","d) It is the ratio of magnetic moment to volume","Answer: c"
"3. Pick out the unit of magnetic permeability.","a) TmA","b) TmA ","c) TmA ","d) AmT ","Answer: b"
"4. Relative magnetic permeability is unit less.","a) True","b) False","Answer: a"
"5. The relative permeability of a medium is 0.050. What is its magnetic susceptibility?","a) 500","b) 501","c) 49.9","d) 499","Answer: d"
"6. The magnetic susceptibility of a paramagnetic material at -800C is 0.0085, then what is its value at -1800C?","a) 0.015","b) 0.016","c) 0.017","d) 0.018","Answer: c"
"7. A material has a permeability of 0.1 H/m when the magnetic intensity is 70 A/m. What will be the magnetic induction inside the material?","a) 7 T","b) 0.7 T","c) 70 T","d) 0.07","Answer: a"
"8. Ferromagnetic materials does not show hysteresis.","a) True","b) False","Answer: b"
"9. Find the correct combination regarding relative permeability and magnetic susceptibility of a paramagnetic substance.","a) μr > 1, χ < 0","b) μr < 1, χ > 0","c) μr < 1, χ < 0","d) μr > 1, χ > 0","Answer: d"
"1. Which one of the following is feebly repelled by a magnet?","a) Diamagnetic materials","b) Paramagnetic materials","c) Ferromagnetic materials","d) Ferrimagetic materials","Answer: a"
"2. Which one of the following, when suspended freely, slowly sets itself parallel to the direction of the magnetic field?","a) Ferromagnetic materials","b) Diamagnetic materials","c) Paramagnetic materials","d) Ferrimagnetic materials","Answer: c"
"3. Which among the following has a relative permeability much larger than 1?","a) Diamagnetic materials","b) Ferromagnetic materials","c) Paramagnetic materials","d) Ferrimagnetic materials","Answer: b"
"4. Aluminum is a diamagnetic material.","a) True","b) False","Answer: b"
"5. Arrange the following in the increasing order of magnetic susceptibility.","a) Paramagnetic < Diamagnetic < Ferromagnetic","b) Paramagnetic < Ferromagnetic < Diamagnetic","c) Ferromagnetic < Paramagnetic < Diamagnetic","d) Diamagnetic < Paramagnetic < Ferromagnetic","Answer: d"
"6. Identify the expression for Curie’s constant from the following.","a) χm = C × T","b) χm = C × 2T","c) χm = CT ","d) χm = C2T ","Answer: c"
"7. Pick out the temperature at which iron becomes paramagnetic?","a) 800 °C","b) 700 °C","c) 600 °C","d) 500 °C","Answer: a"
"8. Soft iron is used in the cores of transformers.","a) True","b) False","Answer: a"
"9. Pick out the material that cannot be used to make permanent magnets.","a) Copper","b) Aluminum","c) Steel","d) Zinc","Answer: d"
"10. Find the true statement.","a) Most of the substances show ferromagnetism","b) The magnetic susceptibility of diamagnetic substances are temperature independent","c) Water is paramagnetic in nature","d) Typical domain size of a ferromagnetic material is 1 nm","Answer: b"
"1. What is the instrument used in Faraday’s experiment?","a) Galvanometer","b) Ammeter","c) Voltmeter","d) Meter Bridge","Answer: a"
"2. Which among the following affects the deflection in the galvanometer?","a) Area of the coil","b) Current passing through the coil","c) Speed with which the bar magnet is pulled towards or away from the coil","d) Resistance offered for current flow","Answer: c"
"3. In the second experiment, Faraday replaced ‘X’ with ‘Y’ for checking the deflection in the galvanometer. Identify X and Y.","a) X ➔ Current carrying coil; Y ➔ Bar magnet","b) X ➔ Bar magnet; Y ➔ Current carrying coil","c) X ➔ Bar magnet; Y ➔ Battery","d) X ➔ Current carrying coil; Y ➔ Battery","Answer: b"
"4. The galvanometer shows deflection even when the bar magnet is stationary.","a) True","b) False","Answer: b"
"5. Find the true statement.","a) The relative motion between the coils was not compulsory for the current in the primary to be generated","b) The direction of deflection of the pointer does not depend upon the direction of motion of the secondary coil towards or away from the primary coil in the second experiment","c) When the south-pole of the bar magnet is moved towards or away from the coil, the deflections in the galvanometer are same to that observed with the north-pole for similar movements","d) There is a difference in effect when the bar magnet is kept stationary and the coil is in motion","Answer: a"
"1. Pick out the SI unit of magnetic flux.","a) Ampere","b) Tesla meter","c) Weber","d) Maxwell","Answer: c"
"2. Identify the correct dimensions of magnetic flux.","a) [M3 L2 A-1 T-2] ","b) [M L2 A-1 T-2] ","c) [M2 L2 A-1 T-2] ","d) [M L2 A-1 T2] ","Answer: b"
"3. Which of the following is a unit of magnetic flux?","a) Maxwell","b) Gauss","c) Tesla","d) Ampere","Answer: a"
"4. Find out the correct relation from the following.","a) 1 Wb = 1 G cm","b) 1 Wb = 1 Tm","c) 1 Wb = 1 G cm2","d) 1 Wb = 108 Maxwell","Answer: d"
"5. When is the magnetic flux said to be positive?","a) θ = 180o","b) θ = 360o","c) θ = 0o","d) θ = 90o","Answer: c"
"6. The total number of magnetic lines of force crossing the surface placed in a magnetic field normally is called the magnetic induction.","a) True","b) False","Answer: b"
"7. Calculate the magnetic flux when the magnetic field is perpendicular to the surface area.","a) Minimum","b) Maximum","c) Zero","d) Depends on the surface area","Answer: b"
"8. Which type of physical quantity is magnetic flux?","a) Scalar","b) Vector","c) Isotropic","d) Isentropic","Answer: a"
"9. Calculate the magnetic flux produced when the magnetic field is parallel to the surface area.","a) Maximum","b) Minimum","c) Zero","d) Depends on the magnetic field","Answer: c"
"10. When is the magnetic flux said to be negative?","a) θ = 180o","b) θ = 360o","c) θ = 90o","d) θ = 0o","Answer: a"
"1. Which among the following is true about Faraday’s law of Induction?","a) An emf is induced in a conductor when it cuts the magnetic flux","b) An emf is induced in a conductor when it moves parallel to the magnetic field","c) An emf is induced in a conductor when it moves perpendicular to the magnetic field","d) An emf is induced in a conductor when it is just entering a magnetic field","Answer: a"
"2. What is proportional to the magnitude of the induced emf in the circuit?","a) Rate of change of current in the circuit","b) Rate of change of resistance offered","c) Rate of change of magnetic flux","d) Rate of change of voltage","Answer: c"
"3. Faraday’s laws are result of the conservation of which quantity?","a) Momentum","b) Energy","c) Charge","d) Magnetic field","Answer: b"
"4. The induced emf persists only as long as the change in magnetic flux continues.","a) True","b) False","Answer: a"
"5. The magnetic flux in a closed circuit of resistance 20 Ω varies with time t as Φ = 4t3 + 2t2 – 15t + 3. Calculate the magnitude of induced emf at t = 1s.","a) 3 V","b) 4 V","c) 5 V","d) 6 V","Answer: b"
"1. Identify the expression for the motional electromotive force from the following?","a) E = -vLB","b) E = vLB","c) E = vLB ","d) E = LBv ","Answer: a"
"2. A bar of length 0.7 m slides along metal rails at a speed of 1 m/s. The bar and rails are in a magnetic field of 20 T, pointing out into the page. Calculate the motional emf.","a) 0.7 V","b) 7 V","c) 14 V","d) 1.4 V","Answer: c"
"3. A bar of length 0.15 m slides along metal rails at a speed of 5 m/s. The bar and rails are in a magnetic field of 40 T, pointing out into the page. The resistance of two resistors in parallel is both 20 Ω, and the resistance of the bar is 5 Ω. What is the current in the bar?","a) 1 A","b) 2 A","c) 3 A","d) 5 A","Answer: b"
"4. Induced emf and motional emf are exactly the same.","a) True","b) False","Answer: b"
"5. A bar of length 2m is said to fall freely in a magnetic field of magnitude 50 T. What is the motional emf in the bar when it has fallen 40 meters?","a) 700 V","b) 2100 V","c) 2800 V","d) 1400 V","Answer: c"
"6. A metal rod is forced to move with constant velocity along two parallel metal rails, connected with a strip of metal at one end across a magnetic field (B) of 0.5 T, pointing out of the page. The rod is of length 45 cm and the speed of the rod is 70 cm/s. The rod has a resistance of 10 Ω and the resistance of the rails and connector is negligible. What is the rate at which energy is being transferred to thermal energy?","a) 0.225 W","b) 22.55 W","c) 2.25 × 10-4 W","d) 2.25 × 10-3 W","Answer: d"
"7. Find the true statement.","a) Motional emf is inversely proportional to speed of electric conductor","b) Motional emf is inversely proportion to the length of the conductor","c) Motional emf is directly proportional to the magnetic field","d) Motional emf is inversely proportional to the magnetic field","Answer: c"
"1. Name the current induced in solid metallic masses when the magnetic flux threading through them changes.","a) Ampere currents","b) Faraday currents","c) Eddy currents","d) Solenoidal currents","Answer: c"
"2. Identify the type of commercial motor which works as a consequence of eddy currents.","a) Compressors","b) Induction motors","c) Turbines","d) Hydropowered motors","Answer: b"
"3. Which of the following is not an application of eddy currents?","a) Ammeter","b) Dead beat galvanometer","c) Speedometer","d) Energy meters","Answer: a"
"4. What is measured by the eddy currents induced in energy meters?","a) Electric potential","b) Electric induction","c) Electric power","d) Electric energy","Answer: d"
"5. Eddy currents can be used to heat localized tissues of the human body. What is this branch of science referred to as?","a) Inductology","b) Eddy dynamics","c) Inductothermy","d) Eddy mechanics","Answer: c"
"6. Eddy currents may not be suitable for electrostatic shielding.","a) True","b) False","Answer: b"
"7. ‘X’ set up in the drum exert a torque on the drum to stop the train. Identify X.","a) Induction","b) Eddy currents","c) Electromagnetic oscillations","d) Air pressure","Answer: b"
"8. Identify the law which is used to find out the direction of eddy currents.","a) Lenz’s law","b) Faraday’s law","c) Ampere circuital law","d) Maxwell’s law","Answer: a"
"9. How can electromagnetic damping be increased?","a) Increasing the magnetic density","b) Reduce viscosity","c) Winding the coil on the aluminum frame","d) Increase the temperature of the coil","Answer: c"
"1. Give the SI unit of self-inductance.","a) Farad","b) Ampere","c) Henry","d) Maxwell","Answer: c"
"2. Write the dimensions of self-inductance.","a) [M3 L2 T-2 A-2] ","b) [M L2 T-2 A-2] ","c) [M2 L2 T-2 A-2] ","d) [M L2 T2 A-2] ","Answer: b"
"3. Identify the factor on which self-inductance does not depend.","a) Number of turns","b) Area of cross-section","c) Permeability of the core material","d) The permittivity of the core material","Answer: d"
"4. Which of the following is the unit of mutual inductance?","a) VsA-2","b) V3sA2","c) V2s","d) VsA-1","Answer: d"
"5. Identify the factor on which mutual inductance does not depend.","a) Relative separation","b) The relative orientation of the two coils","c) Reciprocity","d) Permeability of the core material","Answer: c"
"6. Mutual inductance is called the inertia of electricity.","a) True","b) False","Answer: b"
"7. Calculate the mutual inductance between two coils if a current 10 A in the primary coil changes the flux by 500 Wb per turn in the secondary coil of 200 turns.","a) 10 H","b) 104 H","c) 1000 H","d) 100 H","Answer: b"
"8. What is the relative permeability of an air-core inductor, if its self-inductance increases from 0.5 mH to 50 mH due to the introduction of an iron core into it?","a) 100","b) 0.1","c) 10000","d) 0.0001","Answer: a"
"9. What is the self-inductance of the coil, if the magnetic flux of 10 microwebers is linked with a coil when a current of 5 mA flows through it?","a) 20 mH","b) 5 mH","c) 2 mH","d) 250 mH","Answer: c"
"10. Determine the self-inductance of a coil, which has a magnetic flux of 50 milliwebers that is produced when a current of 5 A flows through it?","a) 1 × 10-2 Wb","b) 1 × 10-3 Wb","c) 100 Wb","d) 1 × 103 Wb","Answer: a"
"1. A 100 turn coil of area 0.1 m2 rotates at half a revolution per second. It is placed in a uniform magnetic field of 0.01 T perpendicular to the axis of rotation of the coil. Calculate the maximum voltage generated in the coil?","a) 256.33 V","b) 89.12V","c) 0.314 V","d) 3.1455 V","Answer: c"
"2. An a.c. generator consists of a coil of 1000 turns and cross-sectional area of 3m2, rotating at a constant angular speed of 60 rad s-1 in a uniform magnetic field 0.04 T. The resistance of the coil is 500Ω. Calculate the maximum current drawn from the generator.","a) 2500 A","b) 1.44 A","c) 6.25 A","d) 0.55 A","Answer: b"
"3. Adithya peddles a stationary bicycle the pedals of which are attached to a 500 turn coil of area 11 m2. The coil rotates at half a revolution per second and it is placed in a uniform magnetic field of 20.5 T perpendicular to the axis of rotation of the coil. What is the maximum voltage generated in the coil?","a) 354035 V","b) 85000V","c) 111647 V","d) 46464 V","Answer: a"
"4. Identify the principle behind the working of an a.c. generator.","a) Eddy currents","b) Faraday’s law","c) Lenz’s law","d) Electromagnetic induction","Answer: d"
"5. An armature coil consists of 30 turns of wire, each of area A = 0.05 m2 and total resistance of 10 Ω. It rotates in a magnetic field of 0.15T at a constant frequency of 140π Hz. Determine the value of maximum induced emf produced in the coil.","a) 1 V","b) 500 V","c) 63 V","d) 43 V","Answer: c"
"6. In an a.c. generator, electrical energy is converted to mechanical energy by electromagnetic induction.","a) True","b) False","Answer: b"
"7. ‘X’ is a rectangular coil consisting of a large number of turns of copper wire wound over a soft iron core in an a.c. generator. Identify X.","a) Slip ring","b) Armature","c) Copper brushes","d) Field magnet","Answer: b"
"8. An a.c. generator consists of a coil of 50 turns and an area 2.5 m2 rotating at an angular speed of 60 rad s-1 in a uniform magnetic field of 0.3 T between two fixed pole pieces. What is the flux through the coil, when the current is zero?","a) Maximum","b) Minimum","c) Zero","d) Independent of current","Answer: a"
"1. What is the reactance of an inductor in a dc circuit?","a) Maximum","b) Minimum","c) Zero","d) Indefinite","Answer: c"
"2. In which type of circuit the value of power factor will be minimum?","a) Resistive","b) Inductive","c) Superconductive","d) Semi conductive","Answer: b"
"3. The frequency of ac is doubled. How does XL get affected?","a) XL  gets doubled","b) XL becomes zero","c) XL is halved","d) XL is indefinite","Answer: a"
"4. At what frequency will a coil, which has an inductance of 2.5 H, have a reactance of 3500 Ω?","a) 700Hz","b) 350 Hz","c) 200 Hz","d) 223 Hz","Answer: d"
"5. Why does an inductor offer an easy path to dc and a resistive path to ac?","a) XL is maximum for dc and infinite for ac","b) XL is zero for dc and infinite for ac","c) XL is zero for dc and finite for ac","d) XL is maximum for dc and finite for ac","Answer: c"
"6. The inductive reactance for an ac circuit containing only an inductor is \frac {E_0}{X_L}E0XL.","a) True","b) False","Answer: b"
"7. Determine the peak current if an inductor of inductance 500 mH is connected to an ac source of peak emf 650 V and frequency 100 Hz","a) 1.55 A","b) 2.07 A","c) 7.89 A","d) 9.87 A","Answer: b"
"8. Find out the rms value of current in the circuit wherein a 35 mH inductor is connected to 200 V, 70 Hz ac supply.","a) 13 A","b) 15 A","c) 20 A","d) 45 A","Answer: a"
"1. A 1.5 μF capacitor is connected to a 220 V, 50 Hz source. Find the capacitive reactance in the circuit.","a) 2120 Ω","b) 21.2 Ω","c) 212 Ω","d) 2.12 Ω","Answer: c"
"2. A capacitor of capacitance 10 μF is connected to an oscillator giving an output voltage, E = 10 sin ωt volt. If ω = 10 rad s-1, find the peak current in the circuit.","a) 197 mA","b) 1 mA","c) 179 mA","d) 5 mA","Answer: b"
"3. What is the capacitive reactance of a 5 μF capacitor when it is a part of a circuit whose frequency is 50 Hz?","a) 636.6 Ω","b) 1636.6 Ω","c) 2636.6 Ω","d) 4636.6 Ω","Answer: a"
"4. How will the capacitive reactance be affected if the frequency is doubled?","a) Doubled","b) Insignificant","c) Remains the same","d) Halved","Answer: d"
"5. Give the SI unit of capacitive reactance.","a) Am","b) Ω","c) Ωm","d) A","Answer: c"
"6. The capacitive reactance varies directly with the frequency.","a) True","b) False","Answer: b"
"7. Calculate the rms value of current in the circuit wherein an 80 μF capacitor is connected to a 100 V, 80 Hz ac supply.","a) 4 A","b) 2 A","c) 7 A","d) 50 A","Answer: a"
"8. What will be the reactance of a capacitor at 150 Hz, if it has a reactance of 200 Ω at 50 Hz?","a) 67 Ω","b) 40 Ω","c) 150 Ω","d) 60 Ω","Answer: a"
"9. A 1.50 μF capacitor is connected to a 220 V, 50 Hz source. If the frequency is doubled, what happens to the capacitive reactance?","a) Remains the same","b) Doubled","c) Halved","d) Becomes zero","Answer: c"
"10. Which among the following is the correct expression for finding capacitive reactance for an ac circuit containing capacitor only?","a) Xc = 2πf","b) Xc = \frac {1}{2πfC} ","c) Xc = 2πfC","d) Xc = \frac {2πf}{C} ","Answer: b"
"1. How many types of power can be defined in an AC circuit?","a) 3","b) 2","c) 1","d) 5","Answer: a"
"2. Which among the following varies in both magnitude and sign over a cycle?","a) Apparent power","b) Effective power","c) Instantaneous power","d) Average power","Answer: c"
"3. Identify the expression for average power.","a) Pav=VoIo2sinΦ","b) Pav=VoIo2cosΦ","c) Pav=VoIo4cos⁡Φ","d) Pav=2VoIosin⁡Φ","Answer: b"
"4. Apparent power is also known virtual power.","a) True","b) False","Answer: a"
"5. Which of the following is true about power factor?","a) sin⁡Φ=TruepowerApparentpower ","b) cosΦ=TruepowerApparentpower ","c) sin⁡Φ=ApparentpowerTruepower ","d) cosΦ=ApparentpowerTruepower ","Answer: b"
"6. What is the power factor in a pure resistive circuit?","a) 0","b) -1","c) Infinity","d) 1","Answer: d"
"7. What is the power factor in a pure inductive or capacitive circuit?","a) -1","b) 0","c) 1","d) Infinity","Answer: b"
"8. Power factor has a unit of Watts.","a) True","b) False","Answer: b"
"9. What is the power factor for a series LCR circuit at resonance?","a) Infinity","b) -1","c) 0","d) 1","Answer: d"
"10. The power in an AC circuit contains an inductor of 30 mH, a capacitor of 300 μF, a resistor of 70 Ω, and an AC source of 24 V, 60 Hz. Calculate the energy dissipated in the circuit in 1000 s.","a) 8.22  J","b) 8.22 × 102  J","c) 8.22 × 103  J","d) 82.2 × 103  J","Answer: c"
"1. LED lights of chargers glow even after it is switched off. Which of the following causes this situation?","a) LC Oscillations","b) Phasors","c) Power of the AC circuit","d) Eddy currents","Answer: a"
"2. Find the true statement.","a) When a resistor is connected to an inductor, the electric current in the circuit undergoes LC oscillations","b) When a resistor is connected to a capacitor, the electric current in the circuit undergoes LC oscillations","c) When a charged capacitor is connected to an inductor, the electric current in the circuit and charge on the capacitor undergoes LC oscillations","d) When a charged capacitor is connected to an inductor, only the electric current in the circuit undergoes LC oscillations","Answer: c"
"3. A capacitor of capacitance 5μF is charged to a potential difference of 20V. After that, it is connected across an inductor of inductance 0.5 mH. What is the current flowing in the circuit at a time when the potential difference across the capacitor is 10 V?","a) 1 A","b) 2 A","c) 5 A","d) 0.5 A","Answer: b"
"4. LC oscillations only continues at a definite frequency.","a) True","b) False","Answer: b"
"5. What is the most common application of LC oscillators?","a) Radio transmitters","b) Switches","c) Torch","d) Fans","Answer: a"
"1. Which among the following is true about transformers?","a) Transformers are used to convert low alternating voltage to a high alternating voltage","b) Transformers are used to convert low alternating current to a high alternating current","c) Transformers are based on the phenomena of mutual electric field","d) Transformers are used only for low alternating voltage","Answer: a"
"2. Identify the expression for transformation ratio from the following.","a) k = VsVp=IsIp=NsNp ","b) k = VsVp=IsIp=NpNs ","c) k = VsVp=IpIs=NsNp ","d) k = VpVs=IsIp=NsNp ","Answer: c"
